ID	Name	Useage	FunctionType	RepresentPos	RepresentID	AppendType	DetachType	BuffType	Level	Intensity	IsStackable	MaxStackNum	Count	Interval	Hide	Exclude	Save	OnManaShield	OnFight	OnHorse	OnTerrain	FormationLeader	ScriptFile	GlobalExclude	UniqueTarget	CanCancel	BeginAttrib1	BeginValue1A	BeginValue1B	BeginAttrib2	BeginValue2A	BeginValue2B	BeginAttrib3	BeginValue3A	BeginValue3B	BeginAttrib4	BeginValue4A	BeginValue4B	BeginAttrib5	BeginValue5A	BeginValue5B	BeginAttrib6	BeginValue6A	BeginValue6B	BeginAttrib7	BeginValue7A	BeginValue7B	BeginAttrib8	BeginValue8A	BeginValue8B	BeginAttrib9	BeginValue9A	BeginValue9B	BeginAttrib10	BeginValue10A	BeginValue10B	BeginAttrib11	BeginValue11A	BeginValue11B	BeginAttrib12	BeginValue12A	BeginValue12B	BeginAttrib13	BeginValue13A	BeginValue13B	BeginAttrib14	BeginValue14A	BeginValue14B	BeginAttrib15	BeginValue15A	BeginValue15B	ActiveAttrib1	ActiveValue1A	ActiveValue1B	ActiveAttrib2	ActiveValue2A	ActiveValue2B	EndTimeAttrib1	EndTimeValue1A	EndTimeValue1B	EndTimeAttrib2	EndTimeValue2A	EndTimeValue2B	IsCountable	DecayType	MoveStateMask	MapBanMask	IsOffLineClock	CanAccumulate	SrcDistance	InSprint	InParkour	InSlideSprint	InFollow	CancelByUseItem	MapInvalidMask	IsCombatBuff	MinInterval	ClearUnderWater	MoveStateMask2	ShapeShiftInvalid	MaxInterval	ActiveCoefficient	CanBeSteal	NeedSync	InBirdMove	CanTransfer	CostSingleStack	MorphInvalid	ValidByLevel	RLActions	Coexist	IsIntensityStackable	OnKungfuID
70177	移动端_增益_治疗成效提高_主角通用	407		Body	0	70177	5		69	1	0	1	1	8	0	1	1							1	0	1	atAllTherapyAddPercent	707																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0	0		1		
70177	移动端_增益_治疗成效提高_主角通用	407		Body	0	70177	5		70	1	0	1	1	8	0	1	1							1	0	1	atAllTherapyAddPercent	717																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0	0		1		
70177	移动端_增益_治疗成效提高_主角通用	407		Body	0	70177	5		71	1	0	1	1	8	0	1	1							1	0	1	atAllTherapyAddPercent	728																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0	0		1		
70177	移动端_增益_治疗成效提高_主角通用	407		Body	0	70177	5		72	1	0	1	1	8	0	1	1							1	0	1	atAllTherapyAddPercent	738																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0	0		1		
70177	移动端_增益_治疗成效提高_主角通用	407		Body	0	70177	5		73	1	0	1	1	8	0	1	1							1	0	1	atAllTherapyAddPercent	748																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0	0		1		
70177	移动端_增益_治疗成效提高_主角通用	407		Body	0	70177	5		74	1	0	1	1	8	0	1	1							1	0	1	atAllTherapyAddPercent	758																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0	0		1		
70177	移动端_增益_治疗成效提高_主角通用	407		Body	0	70177	5		75	1	0	1	1	8	0	1	1							1	0	1	atAllTherapyAddPercent	768																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0	0		1		
70177	移动端_增益_治疗成效提高_主角通用	407		Body	0	70177	5		76	1	0	1	1	8	0	1	1							1	0	1	atAllTherapyAddPercent	779																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0	0		1		
70177	移动端_增益_治疗成效提高_主角通用	407		Body	0	70177	5		77	1	0	1	1	8	0	1	1							1	0	1	atAllTherapyAddPercent	789																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0	0		1		
70177	移动端_增益_治疗成效提高_主角通用	407		Body	0	70177	5		78	1	0	1	1	8	0	1	1							1	0	1	atAllTherapyAddPercent	799																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0	0		1		
70177	移动端_增益_治疗成效提高_主角通用	407		Body	0	70177	5		79	1	0	1	1	8	0	1	1							1	0	1	atAllTherapyAddPercent	809																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0	0		1		
70177	移动端_增益_治疗成效提高_主角通用	407		Body	0	70177	5		80	1	0	1	1	8	0	1	1							1	0	1	atAllTherapyAddPercent	820																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0	0		1		
70177	移动端_增益_治疗成效提高_主角通用	407		Body	0	70177	5		81	1	0	1	1	8	0	1	1							1	0	1	atAllTherapyAddPercent	830																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0	0		1		
70177	移动端_增益_治疗成效提高_主角通用	407		Body	0	70177	5		82	1	0	1	1	8	0	1	1							1	0	1	atAllTherapyAddPercent	840																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0	0		1		
70177	移动端_增益_治疗成效提高_主角通用	407		Body	0	70177	5		83	1	0	1	1	8	0	1	1							1	0	1	atAllTherapyAddPercent	850																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0	0		1		
70177	移动端_增益_治疗成效提高_主角通用	407		Body	0	70177	5		84	1	0	1	1	8	0	1	1							1	0	1	atAllTherapyAddPercent	861																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0	0		1		
70177	移动端_增益_治疗成效提高_主角通用	407		Body	0	70177	5		85	1	0	1	1	8	0	1	1							1	0	1	atAllTherapyAddPercent	871																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0	0		1		
70177	移动端_增益_治疗成效提高_主角通用	407		Body	0	70177	5		86	1	0	1	1	8	0	1	1							1	0	1	atAllTherapyAddPercent	881																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0	0		1		
70177	移动端_增益_治疗成效提高_主角通用	407		Body	0	70177	5		87	1	0	1	1	8	0	1	1							1	0	1	atAllTherapyAddPercent	891																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0	0		1		
70177	移动端_增益_治疗成效提高_主角通用	407		Body	0	70177	5		88	1	0	1	1	8	0	1	1							1	0	1	atAllTherapyAddPercent	902																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0	0		1		
70177	移动端_增益_治疗成效提高_主角通用	407		Body	0	70177	5		89	1	0	1	1	8	0	1	1							1	0	1	atAllTherapyAddPercent	912																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0	0		1		
70177	移动端_增益_治疗成效提高_主角通用	407		Body	0	70177	5		90	1	0	1	1	8	0	1	1							1	0	1	atAllTherapyAddPercent	922																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0	0		1		
70177	移动端_增益_治疗成效提高_主角通用	407		Body	0	70177	5		91	1	0	1	1	8	0	1	1							1	0	1	atAllTherapyAddPercent	932																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0	0		1		
70177	移动端_增益_治疗成效提高_主角通用	407		Body	0	70177	5		92	1	0	1	1	8	0	1	1							1	0	1	atAllTherapyAddPercent	943																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0	0		1		
70177	移动端_增益_治疗成效提高_主角通用	407		Body	0	70177	5		93	1	0	1	1	8	0	1	1							1	0	1	atAllTherapyAddPercent	953																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0	0		1		
70177	移动端_增益_治疗成效提高_主角通用	407		Body	0	70177	5		94	1	0	1	1	8	0	1	1							1	0	1	atAllTherapyAddPercent	963																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0	0		1		
70177	移动端_增益_治疗成效提高_主角通用	407		Body	0	70177	5		95	1	0	1	1	8	0	1	1							1	0	1	atAllTherapyAddPercent	973																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0	0		1		
70177	移动端_增益_治疗成效提高_主角通用	407		Body	0	70177	5		96	1	0	1	1	8	0	1	1							1	0	1	atAllTherapyAddPercent	984																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0	0		1		
70177	移动端_增益_治疗成效提高_主角通用	407		Body	0	70177	5		97	1	0	1	1	8	0	1	1							1	0	1	atAllTherapyAddPercent	994																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0	0		1		
70177	移动端_增益_治疗成效提高_主角通用	407		Body	0	70177	5		98	1	0	1	1	8	0	1	1							1	0	1	atAllTherapyAddPercent	1004																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0	0		1		
70177	移动端_增益_治疗成效提高_主角通用	407		Body	0	70177	5		99	1	0	1	1	8	0	1	1							1	0	1	atAllTherapyAddPercent	1014																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0	0		1		
70177	移动端_增益_治疗成效提高_主角通用	407		Body	0	70177	5		100	1	0	1	1	8	0	1	1							1	0	1	atAllTherapyAddPercent	1024																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0	0		1		
70179	移动端_增益_伤害反弹_主角通用	407		Body	0	70179	5		1	1	0	1	1	8	0	1	1							1	0	1	atLunarMagicReflectionPercent	11		atNeutralMagicReflectionPercent	11		atPhysicsReflectionPercent	11		atPoisonMagicReflectionPercent	11		atSolarMagicReflectionPercent	11																																														3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1		
70179	移动端_增益_伤害反弹_主角通用	407		Body	0	70179	5		2	1	0	1	1	8	0	1	1							1	0	1	atLunarMagicReflectionPercent	21		atNeutralMagicReflectionPercent	21		atPhysicsReflectionPercent	21		atPoisonMagicReflectionPercent	21		atSolarMagicReflectionPercent	21																																														3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1		
70179	移动端_增益_伤害反弹_主角通用	407		Body	0	70179	5		3	1	0	1	1	8	0	1	1							1	0	1	atLunarMagicReflectionPercent	31		atNeutralMagicReflectionPercent	31		atPhysicsReflectionPercent	31		atPoisonMagicReflectionPercent	31		atSolarMagicReflectionPercent	31																																														3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1		
70179	移动端_增益_伤害反弹_主角通用	407		Body	0	70179	5		4	1	0	1	1	8	0	1	1							1	0	1	atLunarMagicReflectionPercent	41		atNeutralMagicReflectionPercent	41		atPhysicsReflectionPercent	41		atPoisonMagicReflectionPercent	41		atSolarMagicReflectionPercent	41																																														3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1		
70179	移动端_增益_伤害反弹_主角通用	407		Body	0	70179	5		5	1	0	1	1	8	0	1	1							1	0	1	atLunarMagicReflectionPercent	52		atNeutralMagicReflectionPercent	52		atPhysicsReflectionPercent	52		atPoisonMagicReflectionPercent	52		atSolarMagicReflectionPercent	52																																														3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1		
70179	移动端_增益_伤害反弹_主角通用	407		Body	0	70179	5		6	1	0	1	1	8	0	1	1							1	0	1	atLunarMagicReflectionPercent	62		atNeutralMagicReflectionPercent	62		atPhysicsReflectionPercent	62		atPoisonMagicReflectionPercent	62		atSolarMagicReflectionPercent	62																																														3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1		
70179	移动端_增益_伤害反弹_主角通用	407		Body	0	70179	5		7	1	0	1	1	8	0	1	1							1	0	1	atLunarMagicReflectionPercent	72		atNeutralMagicReflectionPercent	72		atPhysicsReflectionPercent	72		atPoisonMagicReflectionPercent	72		atSolarMagicReflectionPercent	72																																														3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1		
70179	移动端_增益_伤害反弹_主角通用	407		Body	0	70179	5		8	1	0	1	1	8	0	1	1							1	0	1	atLunarMagicReflectionPercent	82		atNeutralMagicReflectionPercent	82		atPhysicsReflectionPercent	82		atPoisonMagicReflectionPercent	82		atSolarMagicReflectionPercent	82																																														3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1		
70179	移动端_增益_伤害反弹_主角通用	407		Body	0	70179	5		9	1	0	1	1	8	0	1	1							1	0	1	atLunarMagicReflectionPercent	93		atNeutralMagicReflectionPercent	93		atPhysicsReflectionPercent	93		atPoisonMagicReflectionPercent	93		atSolarMagicReflectionPercent	93																																														3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1		
70179	移动端_增益_伤害反弹_主角通用	407		Body	0	70179	5		10	1	0	1	1	8	0	1	1							1	0	1	atLunarMagicReflectionPercent	103		atNeutralMagicReflectionPercent	103		atPhysicsReflectionPercent	103		atPoisonMagicReflectionPercent	103		atSolarMagicReflectionPercent	103																																														3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1		
70179	移动端_增益_伤害反弹_主角通用	407		Body	0	70179	5		11	1	0	1	1	8	0	1	1							1	0	1	atLunarMagicReflectionPercent	113		atNeutralMagicReflectionPercent	113		atPhysicsReflectionPercent	113		atPoisonMagicReflectionPercent	113		atSolarMagicReflectionPercent	113																																														3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1		
70179	移动端_增益_伤害反弹_主角通用	407		Body	0	70179	5		12	1	0	1	1	8	0	1	1							1	0	1	atLunarMagicReflectionPercent	123		atNeutralMagicReflectionPercent	123		atPhysicsReflectionPercent	123		atPoisonMagicReflectionPercent	123		atSolarMagicReflectionPercent	123																																														3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1		
70179	移动端_增益_伤害反弹_主角通用	407		Body	0	70179	5		13	1	0	1	1	8	0	1	1							1	0	1	atLunarMagicReflectionPercent	134		atNeutralMagicReflectionPercent	134		atPhysicsReflectionPercent	134		atPoisonMagicReflectionPercent	134		atSolarMagicReflectionPercent	134																																														3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1		
70179	移动端_增益_伤害反弹_主角通用	407		Body	0	70179	5		14	1	0	1	1	8	0	1	1							1	0	1	atLunarMagicReflectionPercent	144		atNeutralMagicReflectionPercent	144		atPhysicsReflectionPercent	144		atPoisonMagicReflectionPercent	144		atSolarMagicReflectionPercent	144																																														3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1		
70179	移动端_增益_伤害反弹_主角通用	407		Body	0	70179	5		15	1	0	1	1	8	0	1	1							1	0	1	atLunarMagicReflectionPercent	154		atNeutralMagicReflectionPercent	154		atPhysicsReflectionPercent	154		atPoisonMagicReflectionPercent	154		atSolarMagicReflectionPercent	154																																														3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1		
70179	移动端_增益_伤害反弹_主角通用	407		Body	0	70179	5		16	1	0	1	1	8	0	1	1							1	0	1	atLunarMagicReflectionPercent	164		atNeutralMagicReflectionPercent	164		atPhysicsReflectionPercent	164		atPoisonMagicReflectionPercent	164		atSolarMagicReflectionPercent	164																																														3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1		
70179	移动端_增益_伤害反弹_主角通用	407		Body	0	70179	5		17	1	0	1	1	8	0	1	1							1	0	1	atLunarMagicReflectionPercent	175		atNeutralMagicReflectionPercent	175		atPhysicsReflectionPercent	175		atPoisonMagicReflectionPercent	175		atSolarMagicReflectionPercent	175																																														3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1		
70179	移动端_增益_伤害反弹_主角通用	407		Body	0	70179	5		18	1	0	1	1	8	0	1	1							1	0	1	atLunarMagicReflectionPercent	185		atNeutralMagicReflectionPercent	185		atPhysicsReflectionPercent	185		atPoisonMagicReflectionPercent	185		atSolarMagicReflectionPercent	185																																														3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1		
70179	移动端_增益_伤害反弹_主角通用	407		Body	0	70179	5		19	1	0	1	1	8	0	1	1							1	0	1	atLunarMagicReflectionPercent	195		atNeutralMagicReflectionPercent	195		atPhysicsReflectionPercent	195		atPoisonMagicReflectionPercent	195		atSolarMagicReflectionPercent	195																																														3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1		
70179	移动端_增益_伤害反弹_主角通用	407		Body	0	70179	5		20	1	0	1	1	8	0	1	1							1	0	1	atLunarMagicReflectionPercent	205		atNeutralMagicReflectionPercent	205		atPhysicsReflectionPercent	205		atPoisonMagicReflectionPercent	205		atSolarMagicReflectionPercent	205																																														3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1		
70179	移动端_增益_伤害反弹_主角通用	407		Body	0	70179	5		21	1	0	1	1	8	0	1	1							1	0	1	atLunarMagicReflectionPercent	216		atNeutralMagicReflectionPercent	216		atPhysicsReflectionPercent	216		atPoisonMagicReflectionPercent	216		atSolarMagicReflectionPercent	216																																														3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1		
70179	移动端_增益_伤害反弹_主角通用	407		Body	0	70179	5		22	1	0	1	1	8	0	1	1							1	0	1	atLunarMagicReflectionPercent	226		atNeutralMagicReflectionPercent	226		atPhysicsReflectionPercent	226		atPoisonMagicReflectionPercent	226		atSolarMagicReflectionPercent	226																																														3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1		
70179	移动端_增益_伤害反弹_主角通用	407		Body	0	70179	5		23	1	0	1	1	8	0	1	1							1	0	1	atLunarMagicReflectionPercent	236		atNeutralMagicReflectionPercent	236		atPhysicsReflectionPercent	236		atPoisonMagicReflectionPercent	236		atSolarMagicReflectionPercent	236																																														3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1		
