门派,心法,奇穴位置,奇穴名,奇穴描述,技能ID,纵向位置,奇穴类型,奇穴颜色
少林,易筋经,8,幻身,“横扫六合”若只命中一个目标，则在易筋经心法下伤害提高65%，在洗髓经心法下产生的威胁值提高100%。,5910,1,3,0
少林,易筋经,8,意相,“无相诀”可在“眩晕”、“定身”状态下释放，自身气血值每低于10%，减伤效果增加5%，减伤效果最多增加至90%。,14793,2,3,0
少林,易筋经,8,独觉,“锻骨诀”施展后使自身不受外功伤害影响，持续4秒。,14795,3,3,0
少林,易筋经,8,菩提身,“擒龙诀”期间，禅那值上限提升到6个，每有一个禅那点，每1.5秒恢复0.35%气血最大值。,6580,4,3,0
少林,易筋经,8,身意,“守缺式”会心几率提高10%，会心效果提高10%。施展“守缺式”后使自身8秒内会心几率提高10%，会心效果提高10%。,5915,5,3,0
少林,易筋经,8,尘息,“守缺式”使目标被疗伤效果减低25%，持续12秒，可叠加2层。,16886,6,3,0
少林,易筋经,8,降魔渡厄,3点禅那施展“韦陀献杵”“拿云式”附带“降魔”效果，使目标受到该招式40%的阳性内功伤害。该伤害不受秘籍奇穴影响。,5913,7,3,0
少林,易筋经,8,我闻,“横扫六合”会心几率提高10%，会心效果提高20%，持续伤害可以叠加2层。“横扫六合”每多命中一个目标，调息时间降低1秒。,24884,8,3,0
少林,易筋经,8,布泽,消耗三点禅那施展“拿云式”“韦陀献杵”命中非侠士目标后，获得“布泽”最多3层。下一次“普渡四方”或“韦陀献杵”会消耗一层“布泽”并对非侠士目标附带一次额外伤害。目标气血值少于30%时，“拿云式”也会消耗一层“布泽”并对非侠士目标附带一次额外伤害。,37455,9,3,0
少林,易筋经,8,无量波罗,“摩诃无量”招式有效距离提高4尺，若成功控制目标使目标无法施展轻功且受到罗汉棍法套路下招式伤害提高30%持续3秒，命中带有自身“普渡”效果的目标，每层“普渡”使击倒和封轻功效果及易伤提高1秒。,6587,10,3,0
少林,易筋经,8,无可证,“守缺式”命中敌方玩家时，获得3900点基础体质，最多叠加5层，持续8秒。满层时提供每秒回复1%最大生命值。,37370,11,3,0
少林,易筋经,8,法王身,基础气血上限提高15%。,42920,12,3,0
少林,易筋经,9,幻身,“横扫六合”若只命中一个目标，则在易筋经心法下伤害提高65%，在洗髓经心法下产生的威胁值提高100%。,5910,1,3,0
少林,易筋经,9,意相,“无相诀”可在“眩晕”、“定身”状态下释放，自身气血值每低于10%，减伤效果增加5%，减伤效果最多增加至90%。,14793,2,3,0
少林,易筋经,9,独觉,“锻骨诀”施展后使自身不受外功伤害影响，持续4秒。,14795,3,3,0
少林,易筋经,9,菩提身,“擒龙诀”期间，禅那值上限提升到6个，每有一个禅那点，每1.5秒恢复0.35%气血最大值。,6580,4,3,0
少林,易筋经,9,身意,“守缺式”会心几率提高10%，会心效果提高10%。施展“守缺式”后使自身8秒内会心几率提高10%，会心效果提高10%。,5915,5,3,0
少林,易筋经,9,尘息,“守缺式”使目标被疗伤效果减低25%，持续12秒，可叠加2层。,16886,6,3,0
少林,易筋经,9,降魔渡厄,3点禅那施展“韦陀献杵”“拿云式”附带“降魔”效果，使目标受到该招式40%的阳性内功伤害。该伤害不受秘籍奇穴影响。,5913,7,3,0
少林,易筋经,9,我闻,“横扫六合”会心几率提高10%，会心效果提高20%，持续伤害可以叠加2层。“横扫六合”每多命中一个目标，调息时间降低1秒。,24884,8,3,0
少林,易筋经,9,布泽,消耗三点禅那施展“拿云式”“韦陀献杵”命中非侠士目标后，获得“布泽”最多3层。下一次“普渡四方”或“韦陀献杵”会消耗一层“布泽”并对非侠士目标附带一次额外伤害。目标气血值少于30%时，“拿云式”也会消耗一层“布泽”并对非侠士目标附带一次额外伤害。,37455,9,3,0
少林,易筋经,9,无量波罗,“摩诃无量”招式有效距离提高4尺，若成功控制目标使目标无法施展轻功且受到罗汉棍法套路下招式伤害提高30%持续3秒，命中带有自身“普渡”效果的目标，每层“普渡”使击倒和封轻功效果及易伤提高1秒。,6587,10,3,0
少林,易筋经,9,无可证,“守缺式”命中敌方玩家时，获得3900点基础体质，最多叠加5层，持续8秒。满层时提供每秒回复1%最大生命值。,37370,11,3,0
少林,易筋经,9,法王身,基础气血上限提高15%。,42920,12,3,0
少林,易筋经,10,幻身,“横扫六合”若只命中一个目标，则在易筋经心法下伤害提高65%，在洗髓经心法下产生的威胁值提高100%。,5910,1,3,0
少林,易筋经,10,意相,“无相诀”可在“眩晕”、“定身”状态下释放，自身气血值每低于10%，减伤效果增加5%，减伤效果最多增加至90%。,14793,2,3,0
少林,易筋经,10,独觉,“锻骨诀”施展后使自身不受外功伤害影响，持续4秒。,14795,3,3,0
少林,易筋经,10,菩提身,“擒龙诀”期间，禅那值上限提升到6个，每有一个禅那点，每1.5秒恢复0.35%气血最大值。,6580,4,3,0
少林,易筋经,10,身意,“守缺式”会心几率提高10%，会心效果提高10%。施展“守缺式”后使自身8秒内会心几率提高10%，会心效果提高10%。,5915,5,3,0
少林,易筋经,10,尘息,“守缺式”使目标被疗伤效果减低25%，持续12秒，可叠加2层。,16886,6,3,0
少林,易筋经,10,降魔渡厄,3点禅那施展“韦陀献杵”“拿云式”附带“降魔”效果，使目标受到该招式40%的阳性内功伤害。该伤害不受秘籍奇穴影响。,5913,7,3,0
少林,易筋经,10,我闻,“横扫六合”会心几率提高10%，会心效果提高20%，持续伤害可以叠加2层。“横扫六合”每多命中一个目标，调息时间降低1秒。,24884,8,3,0
少林,易筋经,10,布泽,消耗三点禅那施展“拿云式”“韦陀献杵”命中非侠士目标后，获得“布泽”最多3层。下一次“普渡四方”或“韦陀献杵”会消耗一层“布泽”并对非侠士目标附带一次额外伤害。目标气血值少于30%时，“拿云式”也会消耗一层“布泽”并对非侠士目标附带一次额外伤害。,37455,9,3,0
少林,易筋经,10,无量波罗,“摩诃无量”招式有效距离提高4尺，若成功控制目标使目标无法施展轻功且受到罗汉棍法套路下招式伤害提高30%持续3秒，命中带有自身“普渡”效果的目标，每层“普渡”使击倒和封轻功效果及易伤提高1秒。,6587,10,3,0
少林,易筋经,10,无可证,“守缺式”命中敌方玩家时，获得3900点基础体质，最多叠加5层，持续8秒。满层时提供每秒回复1%最大生命值。,37370,11,3,0
少林,易筋经,10,法王身,基础气血上限提高15%。,42920,12,3,0
少林,洗髓经,1,醍醐灌顶,回复1点“禅那”，免疫控制效果2秒，降低自身“擒龙诀”20%调息时间。自身和禅灵都挥棍对自身前方12尺范围最多5个目标造成<SUB 24888 0>阳性内功伤害，伤害命中目标使其眩晕2秒并降低自身“千斤坠”3秒调息时间。该招式视为罗汉棍法套路招式。,24819,1,1,1
少林,洗髓经,1,舍身弘法,可对团队成员施展，承担其受到的所有伤害，且期间目标造成的仇恨值全部转移到自身，并使自身气血最大值提高20%，持续20秒。,15195,2,1,2
少林,洗髓经,1,非梵,“舍身诀”减伤效果提高至50%，若效果期间自身血量低于1%则自身化为舍利子，可被攻击，持续5秒，5秒内若舍利子未被打破则回复自身20%气血最大值与20%内力最大值，若打破则死亡。,14757,3,1,3
少林,洗髓经,1,摩咭,“无相诀”减伤效果结束时若自身气血值仍低于50%，回复自身20%气血值，并额外获得80%减伤效果，持续3秒。,14761,4,1,4
少林,洗髓经,2,禅慧,“罗汉金身”会返还消耗的禅那，“罗汉金身”效果期间自身体质的32%转换为阳性内功攻击且受到伤害有10%几率使自身回复5%气血最大值。,23972,1,2,0
少林,洗髓经,2,慧致,施展“擒龙诀”，每0.5秒使自身基础内外功防御等级提高3%，最高可叠加10层，持续10秒。,14794,2,2,0
少林,洗髓经,2,独觉,“锻骨诀”施展后使自身不受外功伤害影响，持续4秒。,14795,3,2,0
少林,洗髓经,2,意相,“无相诀”可在“眩晕”、“定身”状态下释放，自身气血值每低于10%，减伤效果增加5%，减伤效果最多增加至90%。,14793,4,2,0
少林,洗髓经,3,七宝,“洗髓经”心法也可以施展“拿云式”，受到伤害时有35%几率使自身无视目标气血百分比，可立刻施展“拿云式”。释放“拿云式”额外回复一点禅那。,24891,1,2,0
少林,洗髓经,3,轮回诀,重伤倒地后方可施展，救治自身并使自身恢复30%(<SKILLEx {D0} {MaxLife 0.3}>点)气血值最大值与30%(<SKILLEx {D0} {MaxMana 0.3}>点)内力最大值，重伤起身后4秒内受到的伤害降低80%。<TALENT 5907 1 重置“达摩武诀”套路下其他招式的调息时间><TALENT 5908 1 重伤起身后小队成员的基础气血上限提高10%，持续10秒，并回复10%的气血>,259,2,2,0
少林,洗髓经,3,镇魔,“大狮子吼”命中目标后，最少1点禅那使目标造成的伤害降低5%，最多3点禅那使目标造成的伤害降低15%，持续6秒。,5940,3,2,0
少林,洗髓经,3,真如,施展“无相诀”使自身气血上限提高20%，并立即回复自身20%的气血，随后每秒恢复2%气血，持续10秒。,5901,4,2,0
少林,洗髓经,4,系珠,“擒龙诀”充能时间25秒，其增益效果持续12秒，效果期间提高自身阳性会心几率10%。,14750,1,2,0
少林,洗髓经,4,心执,受到攻击使自身气血值低于40%，则该次伤害降低20%。,16899,2,2,0
少林,洗髓经,4,天龙音,“大狮子吼”附带大量威胁值并使团队所有成员回复3%气血最大值。,5925,3,2,0
少林,洗髓经,4,舍利心,受到攻击后若气血值低于40%，则自身被疗伤成效提高20%，当气血值高于40%时该效果维持8秒后消失。,6789,4,2,0
少林,洗髓经,5,明法,“普渡四方”可叠加的“普渡”效果提高到3层。“韦陀献杵”使目标获得“普渡”效果。,6589,1,2,0
少林,洗髓经,5,禅临,“千斤坠”充能两层，施展“千斤坠”使得目标强制攻击自身，持续4.5秒。,5936,2,2,0
少林,洗髓经,5,清心,施展“舍身诀”，则召唤一尊佛像为目标承担伤害，最多可承受自身50%气血最大值，且每3秒卸除友方目标阳性、阴性、混元、毒性不利效果各两个。,16894,3,2,0
少林,洗髓经,5,明王身,基础气血上限提高20%。,5930,4,2,0
少林,洗髓经,6,明心,受到攻击若气血值低于80%，每秒回复3%气血最大值，自身气血值高于80%后该效果消失。,5933,1,2,0
少林,洗髓经,6,不畏,“般若诀”调息时间提高到15秒，施展后使自身受到的伤害降低25%，持续15秒。,17745,2,2,0
少林,洗髓经,6,狮啸,“大狮子吼”不再附带控制效果，生成一个半径10尺的阵法，使自身当前气血及气血最大值提高150%，阵法内的队友受到的伤害的99%传递给自身，期间可施展二段招式结束阵法。少林自身不可移动，调息时间50秒。,18623,3,2,0
少林,洗髓经,6,缩地,施展“普渡四方”使得下一次“拿云式”或“韦陀献杵”附带<SUB 24883 0>阳性内功伤害。,17750,4,2,0
少林,洗髓经,7,立地成佛,需禅那点，对目标造成大量威胁和阳性内功伤害，最少一点禅那使周围5尺内最多5个目标<BUFF 564 0 desc>，最多三点禅那使周围5尺内最多5个目标<BUFF 566 0 desc>，持续<BUFF 566 0 time>。,246,1,2,0
少林,洗髓经,7,离境,战斗状态中，若自身气血值大于80%，则造成的威胁值提高30%，造成伤害提高10%。,5927,2,2,0
少林,洗髓经,7,不垢,受到攻击有30%几率提高自身基础气血2%，持续20秒，最多叠加10层。,5923,3,2,0
少林,洗髓经,7,不动,施展“无相诀”后，不受任何伤害，也无法行动，持续3秒。,5938,4,2,0
少林,洗髓经,8,禅语,“大狮子吼”施展后，自身每2820点基础体质使团队成员气血上限提高2226点，无双等级提高126点，最多100层，持续25秒。,5939,1,3,0
